"details","date","city","state","country","shape","summary","report_date","posted_date","image"
"https://nuforc.org/sighting/?id=165216",NA,"Lexington","VA","USA","Light","Light moving erratically in a northwesterly direction over Lexington, VA",NA,NA,""
"https://nuforc.org/sighting/?id=165224",NA,"Fountain Inn","SC","USA","Triangle","The craft was flying at about 500 ft when it flew over my vehicle, it made no sounds and was traveling about 5 mph",NA,NA,""
"https://nuforc.org/sighting/?id=165215",NA,"Woodbury","CT","USA","Fireball","Orange fireball sighted in Woodbury, CT",NA,NA,""
"https://nuforc.org/sighting/?id=165239",NA,"Fulton","KY","USA","Triangle","We saw 2 lights that faded in and out of the sky. They stopped and changed direction. I used a spot light and pointed it at them and 2",NA,NA,""
"https://nuforc.org/sighting/?id=165237",NA,"New Haven (not sure)","CT","USA","Unknown","Bright horizontal white lights.",NA,NA,""
"https://nuforc.org/sighting/?id=171034",NA,"Basalt/ Carbondale/ Glenwood Springs","CO","USA","Circle","There are over 400 unnderground in the ridge off Willits lane",NA,NA,""
"https://nuforc.org/sighting/?id=166012",NA,"Marion","IN","USA","","MADAR Node 79",NA,NA,""
"https://nuforc.org/sighting/?id=176646",NA,"Santa Monica","CA","USA","Star","Pulsating Rainbow Orb in Night Sky",NA,NA,"Y"
"https://nuforc.org/sighting/?id=165740",NA,"Augusta","ME","USA","Other","Dark needle-like object at sunset",NA,NA,"Y"
"https://nuforc.org/sighting/?id=165798",NA,"Ashford (UK/England)","","United Kingdom","Other","I don’t know what this was",NA,NA,""
"https://nuforc.org/sighting/?id=173792",NA,"Menifee","CA","USA","Circle","Had the picture on my computer background for over a year and then one day noticed an object, I took the pic with my iPhone",NA,NA,"Y"
"https://nuforc.org/sighting/?id=165211",NA,"Cary","NC","USA","Light","Beautiful meteorite flashed by us just as the Spacex rocket flew overhead. The rocket was very high heading norteast and the meteorite",NA,NA,""
"https://nuforc.org/sighting/?id=165214",NA,"Jackson","TN","USA","Flash","Woke to take my dog for a walk at around 3:15 a.m. I tend to always look up at the nights sky asking to see something and as of this mo",NA,NA,""
"https://nuforc.org/sighting/?id=166009",NA,"Ceuse (France)","","France","","MADAR Node 131",NA,NA,""
"https://nuforc.org/sighting/?id=165238",NA,"Richfield","WI","USA","Triangle","Black (TR-3B) Triangle shape 300 feet wide 20 feet thick 200 feet away.",NA,NA,""
"https://nuforc.org/sighting/?id=165208",NA,"Clemson","SC","USA","Triangle","2 people witnessed a triangular-shaped UFO above a lake before disappearing completely.",NA,NA,""
"https://nuforc.org/sighting/?id=173797",NA,"Imperial Bch","CA","USA","Changing","Moving up and down, sideways, also at the end of video you can see the orb go faster and see light coming out the back.",NA,NA,""
"https://nuforc.org/sighting/?id=173798",NA,"IMPERIAL BEACH","CA","USA","Changing","Moving up and down, sideways, also at the end of video you can see the orb go faster and see light coming out the back.",NA,NA,""
"https://nuforc.org/sighting/?id=165204",NA,"Hope Valley","RI","USA","Triangle","3 lights in triangle formation",NA,NA,""
"https://nuforc.org/sighting/?id=165213",NA,"Silver Creek","GA","USA","Triangle","Sitting outside I noticed the same 3 light craft that I see nightly here. Then one after another they followed each other. My neighbor",NA,NA,""
"https://nuforc.org/sighting/?id=165202",NA,"Indianapolis (near)","TN","USA","Light","While operating a flight New York to San Francisco near the Ohio/Indiana border, I saw what looked initially like a satellite however i",NA,NA,""
"https://nuforc.org/sighting/?id=165207",NA,"Hubbard","OH","USA","Triangle","At 20:00 hours my husband and I were Traveling down the highway when just above the tree tops we saw a triangle craft. It had a bright",NA,NA,""
"https://nuforc.org/sighting/?id=165199",NA,"Bremerton","WA","USA","Unknown","Several bright lights captured on video near Seattle seen in Bremerton Wa 11/8/21 at 17:54",NA,NA,""
"https://nuforc.org/sighting/?id=165975",NA,"Lebanan","TN","USA","Rectangle","All-black rectangular object flying very low and slow",NA,NA,""
"https://nuforc.org/sighting/?id=165201",NA,"Birdseye","IN","USA","Cigar","Star bright light in broad daylight cigar shaped",NA,NA,""
"https://nuforc.org/sighting/?id=170923",NA,"Morganto","NC","USA","Changing","Blue orb that had a light run into it and flare up of light",NA,NA,""
"https://nuforc.org/sighting/?id=166017",NA,"Port Angeles","WA","USA","","MADAR Node 49",NA,NA,""
"https://nuforc.org/sighting/?id=177112",NA,"Chilliwack","BC","Canada","Changing","the movement caught my eye while looking out the window, grabbed my camera",NA,NA,"Y"
"https://nuforc.org/sighting/?id=165178",NA,"Alexandria","VA","USA","Circle","Unexplained round aerial object with no observable audible emissions observed.",NA,NA,""
"https://nuforc.org/sighting/?id=165205",NA,"Hubbard","PA","USA","Triangle","Triangular SOLID craft.",NA,NA,""
"https://nuforc.org/sighting/?id=166016",NA,"Los Altos","CA","USA","","MADAR Node 52",NA,NA,""
"https://nuforc.org/sighting/?id=165195",NA,"Greenfield","IN","USA","Orb","Orange colored orbs flying in formation over Greenfield, IN ((NUFORC Note: Witness is experienced astronmer. PD))",NA,NA,""
"https://nuforc.org/sighting/?id=165233",NA,"Dickinson","TX","USA","Other","Two orange/red dots spotted hovering in the sky over League City/Dickinson, TX area",NA,NA,""
"https://nuforc.org/sighting/?id=166014",NA,"St. Louis","MO","USA","","MADAR Node 70",NA,NA,""
"https://nuforc.org/sighting/?id=168290",NA,"Kansas City","KS","USA","Light","Saw a number of flashing lights same as shown in congressional hears on UFO",NA,NA,""
"https://nuforc.org/sighting/?id=165200",NA,"San Francisco","CA","USA","Oval","3 ovals in a fixed triangle pattern flashing light in the sky over San Francisco, Sunday morning 11/7/21",NA,NA,""
"https://nuforc.org/sighting/?id=166008",NA,"Jonesboro","AR","USA","","MADAR Node 143",NA,NA,""
"https://nuforc.org/sighting/?id=166011",NA,"Laurelville","OH","USA","","MADAR Node 107",NA,NA,""
"https://nuforc.org/sighting/?id=165186",NA,"Holland","MI","USA","Cone","Hi I'm ((name deleted)) 28 from holland I have a lot of info that needs to be discussed professionally and seriously under terms.",NA,NA,""
"https://nuforc.org/sighting/?id=174638",NA,"Denholm","QC","Canada","Light","I pulled over on silent road after thinking there was somebody behind me with their brights on.",NA,NA,""
"https://nuforc.org/sighting/?id=165183",NA,"Albany","OR","USA","Light","Red flashing lights above Albany",NA,NA,""
"https://nuforc.org/sighting/?id=165188",NA,"Highland","NY","USA","Triangle","Massive triangle shaped object flew over head for a few seconds and disappeared",NA,NA,""
"https://nuforc.org/sighting/?id=165189",NA,"Broomall","PA","USA","Other","Oblong double line of lights seen briefly in southeastern PA on 11/06/2021",NA,NA,""
"https://nuforc.org/sighting/?id=166063",NA,"Sellersville/Perkasie, PA","PA","USA","Unknown","UFO swooped in over our car and disappeared.",NA,NA,""
"https://nuforc.org/sighting/?id=165194",NA,"Miramar","FL","USA","Chevron","V-Shaped transparent craft flying over Miramar- dimly lit amber lights.",NA,NA,""
"https://nuforc.org/sighting/?id=165611",NA,"Southington","CT","USA","Light","3 orange/red pulsating fire balls",NA,NA,""
"https://nuforc.org/sighting/?id=165219",NA,"Bayville","NJ","USA","Triangle","Triangle shaped orange lights UFO(s) flew at the same time and speed in formation in Bayville NJ.",NA,NA,""
"https://nuforc.org/sighting/?id=165192",NA,"Longmont","CO","USA","Light","Bright light staying in same area of the sky; higher than airplanes moving in quick sporadic formations.",NA,NA,""
"https://nuforc.org/sighting/?id=165179",NA,"Tulalip","WA","USA","Other","Saturday, 11/6/2021, approx. 7:15-7:30 pm, in Tulalip, WA.: I saw the first object through my front window and the other 6 (at least)",NA,NA,""
"https://nuforc.org/sighting/?id=165193",NA,"Lawrence","KS","USA","Orb","Glowing orange orbs traveling across the night sky.",NA,NA,""
"https://nuforc.org/sighting/?id=165187",NA,"San Juan (Puerto Rico)","PR","USA","Cylinder","Disappeared/blasted towards west and appeared all of a sudden around a minute after behind us rather closer Felt as if it was on purpos",NA,NA,""
"https://nuforc.org/sighting/?id=165232",NA,"Abilene","TX","USA","Changing","I was outside waiting on my ride, when a white airplane type craft appeared every head about 20- 30 feet. It made no sound and cast no",NA,NA,""
"https://nuforc.org/sighting/?id=165639",NA,"Boulder","CO","USA","Sphere","2 large, dark silent objects hovering over Boulder Colorado on the morning of Nov. 6th.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=165953",NA,"Boise","ID","USA","","MADAR Node 111",NA,NA,""
"https://nuforc.org/sighting/?id=174272",NA,"Airway Heights","WA","USA","Light","I took my dog outside to do his business and I got distracted by a star that was too bright",NA,NA,""
"https://nuforc.org/sighting/?id=165177",NA,"Bearsville","NY","USA","Diamond","Was cloudy but could see clearly. At first 4 white lights on corners of diamond or square shape while I was in car driving. 2 min after",NA,NA,""
"https://nuforc.org/sighting/?id=165175",NA,"Terra Alta","WV","USA","Cigar","At approximately eighteen hundred hours, I was outside with my dog when I sighted a cigar shaped object hovering in the sky over my nei",NA,NA,""
"https://nuforc.org/sighting/?id=167012",NA,"Minneapolis","MN","USA","Circle","Round object with flashing lights.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=165227",NA,"Denver","CO","USA","Oval","White oval far up in sky, with a zig zag motion from cloud to cloud.",NA,NA,""
"https://nuforc.org/sighting/?id=174117",NA,"Burgess","VA","USA","Unknown","Invisible Aliens in home",NA,NA,""
"https://nuforc.org/sighting/?id=165761",NA,"Cincinnati","OH","USA","Triangle","V shaped aircraft traveling north",NA,NA,"Y"
"https://nuforc.org/sighting/?id=165169",NA,"Jonesborough","TN","USA","Triangle","Orange object in sky.",NA,NA,""
"https://nuforc.org/sighting/?id=165168",NA,"Big Pine","CA","USA","Triangle","Lights tracing up the Owen's valley",NA,NA,""
"https://nuforc.org/sighting/?id=165173",NA,"St. Paul","NE","USA","Triangle","At dusk large triangle shaped object holding steady in night sky. Bright light at the point.",NA,NA,""
"https://nuforc.org/sighting/?id=165171",NA,"South Kingstown","RI","USA","Light","Small yellowish blinking light, no sound, odd movement over my house",NA,NA,""
"https://nuforc.org/sighting/?id=165956",NA,"Pine City","NY","USA","","MADAR Node 82",NA,NA,""
"https://nuforc.org/sighting/?id=165958",NA,"Elizabeth","CO","USA","","MADAR Node 34",NA,NA,""
"https://nuforc.org/sighting/?id=165163",NA,"Cheshire","CT","USA","Light","Small bright light traveling NE over Northern New Haven county in CT",NA,NA,""
"https://nuforc.org/sighting/?id=165954",NA,"Boise","ID","USA","","MADAR Node 111",NA,NA,""
"https://nuforc.org/sighting/?id=165957",NA,"Star Valley","AZ","USA","","MADAR Node 5377",NA,NA,""
"https://nuforc.org/sighting/?id=165952",NA,"Portage","IN","USA","","MADAR Node 178",NA,NA,""
"https://nuforc.org/sighting/?id=167480",NA,"Plaquemine","LA","USA","Triangle","Triangle shape with blue flames on each corner",NA,NA,""
"https://nuforc.org/sighting/?id=165158",NA,"Grandview","WA","USA","Other","I was headed home from work, halfway through my 1 hour drive home. It was a little before 5pm, and I was just driving down the highway,",NA,NA,""
"https://nuforc.org/sighting/?id=165161",NA,"Trenton","NJ","USA","Circle","Several have been just sitting and I think they are communicating to each other with their blinking",NA,NA,""
"https://nuforc.org/sighting/?id=165789",NA,"Warren","RI","USA","Other","The object was shiny silver tic-tac in shape with no tail or wings visiable.no noise was heard as it passed and object was seen around",NA,NA,""
"https://nuforc.org/sighting/?id=165170",NA,"Lagrange","GA","USA","Circle","2 large spheres extremely bright white, 1 large sphere orange Video Captured Movement of Rings When Zoomed",NA,NA,""
"https://nuforc.org/sighting/?id=168574",NA,"Coatesville","PA","USA","Changing","I have recorded hundreds of objects over the last 9 months some as close as 25 feet",NA,NA,""
"https://nuforc.org/sighting/?id=165133",NA,"New York City (Brooklyn)","NY","USA","","Glowing orbs changing color and staying in place over Brooklyn, NY",NA,NA,""
"https://nuforc.org/sighting/?id=165135",NA,"Richford","NY","USA","Light","It appeared as if it were a very bright star that was shinning through my bedroom window. So once I say up to look at it it blinked a f",NA,NA,""
"https://nuforc.org/sighting/?id=165132",NA,"Palmer","MA","USA","Cylinder","Green glow around cylinder object seen by two people before it took off.",NA,NA,""
"https://nuforc.org/sighting/?id=165157",NA,"New Paltz","NY","USA","Fireball","A large fireball was observed in the middle distance",NA,NA,""
"https://nuforc.org/sighting/?id=171306",NA,"Flowery branch","GA","USA","Triangle","Would see different crafts over the course of of 5 months",NA,NA,"Y"
"https://nuforc.org/sighting/?id=165154",NA,"Karnatakaa (Chamarajanagar)(India)","","India","Triangle","It was triangle shape with ten bright white lights around it.",NA,NA,""
"https://nuforc.org/sighting/?id=165155",NA,"Tucson","AZ","USA","Fireball","Over 30 ufo seen over south tucson on nov 1st 2021",NA,NA,""
"https://nuforc.org/sighting/?id=165860",NA,"Eau Claire","WI","USA","Light","I saw a glint reflecting off my windshield",NA,NA,"Y"
"https://nuforc.org/sighting/?id=166563",NA,"Wadsworth","IL","USA","Sphere","Conducted CE5 protocols and immediately spotted a circular hovering craft monitoring me in the sky.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=165969",NA,"Zoar (Small town in america)","OH","USA","Chevron","Flew in front of my house about 300 ft up and it stopped over the lot across the street. I walked up to back corner of it. Flys silent.",NA,NA,""
"https://nuforc.org/sighting/?id=168073",NA,"Buna","TX","USA","Rectangle","Bright light, wouldn't show up on phone, took pictures, ship or craft,flew to other side of road in blink of eye.",NA,NA,""
"https://nuforc.org/sighting/?id=165951",NA,"Buffalo","NY","USA","","MADAR Node 184",NA,NA,""
"https://nuforc.org/sighting/?id=167487",NA,"Moses Lake","WA","USA","Light","Multiple spheres of light slowly zigzagging upwards until they faded away...",NA,NA,""
"https://nuforc.org/sighting/?id=166148",NA,"Waikoloa","HI","USA","Light","A small cluster of bright blue lights shot upward from the horizon",NA,NA,""
"https://nuforc.org/sighting/?id=166172",NA,"San Francisco","CA","USA","Fireball","We thought it was fireworks but no sound and it moved oddly, was a fiery orange ball and then sort of burned out.",NA,NA,""
"https://nuforc.org/sighting/?id=166801",NA,"Winter Haven","FL","USA","Cylinder","Photographs reveal UAP",NA,NA,"Y"
"https://nuforc.org/sighting/?id=173416",NA,"Alvin","TX","USA","Rectangle","I got a picture of what is either 1 craft in triangle shape or 3 small ones forming a triangle",NA,NA,"Y"
"https://nuforc.org/sighting/?id=166173",NA,"Joshua Tree","CA","USA","Diamond","4 red lights",NA,NA,""
"https://nuforc.org/sighting/?id=166130",NA,"Miami","FL","USA","Light","I think it’s a ufo",NA,NA,""
"https://nuforc.org/sighting/?id=170787",NA,"Cuautla","Morelos","Mexico","","Typical UFO right above my head about 20 meters stopped then started slowly rising and later disappeared into the horizon",NA,NA,""
"https://nuforc.org/sighting/?id=166043",NA,"Newport Rhode Island","RI","USA","Changing","Orange light changing to white moving slowly without a sound.",NA,NA,""
"https://nuforc.org/sighting/?id=166151",NA,"Shelton","CT","USA","Light","Lights and loud sound",NA,NA,""
"https://nuforc.org/sighting/?id=166181",NA,"Spuzzum","BC","Canada","Circle","Circle shaped being led by a Triangle shaped one",NA,NA,""
